QID|NUTSID|SJOID|LWVattenID|LW_UUID|nodeLabel|VYNAMN|LW_PopNamn
Q106709269|SE0622061000002659|666165-148695|WA45884689|825C16AD-3470-4297-9C8E-1E78B1EE41E3|Barkens badplats, Prästabadet bassäng|Norra Barken|61000_Norra Barken_(15.5,60.12)
Q106709274|SE0622061000002664|666165-148695|WA45884689|825C16AD-3470-4297-9C8E-1E78B1EE41E3|badplats Söderbärke, Hagudden|Norra Barken|61000_Norra Barken_(15.5,60.12)
Q106709275|SE0622061000002665|664560-147946|WA15659569|B24DC290-EB36-41AC-8F23-FC109DFA2F46|badplats Nedra Malingsbosjön, Stora bäcken|Nedra Malingsbosjön|61000_Övra Malingsbosjön_(15.45,59.95)
Q106709272|SE0622061000002662|666703-147051|WA87236177|7C954E8D-C52D-4B2E-9C1D-E2F6E3558016|badplats Saxen, Lilla Snöån|Haggen|61000_Haggen_(15.21,60.1)
Q106709273|SE0622061000002663|665922-148446|WA82704192|0E34978D-994E-4F4D-8927-E681FCFCC328|badplats Tolvsbo badplats, Västra Sveten|Västra Sveten|61000_Västra Sveten_(15.51,60.06)
Q106709276|SE0622061000002666|667390-147235|WA92832089|368AABE2-854D-4EA4-8E0B-262AAEB86A13|badplats Staren, Källvass|Staren|61000_Staren_(15.3,60.19)
Q106711123|SE0622061000003665|666979-147524|WA67679816|C5AC794F-A881-4E5A-81E1-4B8D7E437482|badplats Leran, Risingsbo badplats|Leran|61000_Leran_(15.33,60.15)
Q106711121|SE0622061000003664|666762-148787|WA47931186|6E3017C6-8083-4C0E-91C5-2F501C1F052E|badplats Säven, Larsbo|Säven|61000_Säven_(15.6,60.13)
Q106711878|SE0622061000004018|666165-148695|WA45884689|825C16AD-3470-4297-9C8E-1E78B1EE41E3|badplats Gladtjärn|Norra Barken|61000_Norra Barken_(15.5,60.12)
Q106711877|SE0622061000004017|667661-148281|WA82772056|8105C47E-D6D3-44CC-B433-922DB42ACB21|Bersens badplats, Åsmansbo|Bersen|61000_Bersen_(15.48,60.21)
Q106712270|SE0622061000005295|666165-148695|WA45884689|825C16AD-3470-4297-9C8E-1E78B1EE41E3|Barkens badplats, Prästabadet sjö|Norra Barken|61000_Norra Barken_(15.5,60.12)
Q106653102|SE0110163000000817|659285-162419|WA62793906|3F88E57A-69A4-483A-AF16-1AC21600DD03|Rösjöbadet|Rösjön|61000_Rösjön_(18,59.44)
Q106680502|SE0110163000003632|659728-161988|WA90098285|E039E74A-96F6-4F99-B01C-915390E5066F|badplats Norrviken, Torparängen|Norrviken|61000_Norrviken_(17.96,59.5)
Q106707932|SE0110163000000816|659728-161988|WA90098285|E039E74A-96F6-4F99-B01C-915390E5066F|badplats Norrviken,  Trollholmen|Norrviken|61000_Norrviken_(17.96,59.5)
Q106711086|SE0110163000003637|659466-161903|WA53709648|F0FABC1B-9A26-4588-8B38-F7E3916D6648|badplats Ravalen|Ravalen|61000_Ravalen_(17.91,59.45)
Q106710013|SE0812422000003147|727554-157782|WA92350108|4DD84CB4-D00A-42DE-8C60-C135E409BC5A|badplats Vindelälven, Skibbekudden|Nedre Gautsträsket|28000_Nedre Gautsträsket_(17.46,65.6)
Q10426879|SE0A21415000000110|645239-127241|WA73171333|F34BE8D0-4653-4D7F-A691-B3165B135226|Bastevik|Stora Hällungen|108109_Stora Hällungen_(11.94,58.11)
Q10684770|SE0A21415000000111|645239-127241|WA73171333|F34BE8D0-4653-4D7F-A691-B3165B135226|Svenshögens Kommunala Badplats|Stora Hällungen|108109_Stora Hällungen_(11.94,58.11)
Q106706994|SE0A21415000000112|645239-127241|WA73171333|F34BE8D0-4653-4D7F-A691-B3165B135226|badplats Talbo Hällungen|Stora Hällungen|108109_Stora Hällungen_(11.94,58.11)
Q667492|SE0910662000001109|657143-163427|WA64410428|FE9D987C-83CC-43B0-9434-EF3629792DBE|Flatenbadet|Flaten|62000_Flaten_(18.15,59.25)
Q10494167|SE0110180000001866|657041-163174|WA36084210|DA96855F-EF6B-46D7-BC5C-5B786E227169|Farsta strandbad|Magelungen|62000_Magelungen_(18.11,59.23)
Q10532501|SE0110180000001869|656793-163709|WA27714985|1920DB0F-B256-45B8-871C-7F2B3EE83495|Hökarängsbadet|Drevviken|62000_Drevviken_(18.18,59.21)
Q10543247|SE0110180000001837|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Kanaanbadet|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q10576216|SE0110180000001840|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Maltesholmsbadet|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q10593146|SE0110180000001843|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Mälarhöjdsbadet|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q10673416|SE0110180000001847|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Solviksbadet|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q10688194|SE0110180000001848|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Sätrabadet|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q10725840|SE0110180000001850|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Ängbybadet|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106653187|SE0110180000004555|658080-162871|WA42470715|13EC4EEC-5B8B-45CB-8C79-764063C1AB37|Kristinebergs Strandbad|Mälaren-Ulvsundasjön|61000_Mälaren-Ulvsundasjön_(18,59.34)
Q106653196|SE0110180000003634|658080-162871|WA42021115|CCEFC6F7-31AB-4B31-9F7E-8ECEB3065035|Lilla Essingebadet, Mälaren|Mälaren-Riddarfjärden|61000_Mälaren-Riddarfjärden_(18,59.32)
Q106653304|SE0110180000004459|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Örnbergets badplats|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106653322|SE0110180000001871|657902-162594|WA69010885|D3DE3ADA-AA6F-4E98-84BA-EFE4F853F70C|Trekantens strandbad|Trekanten|61000_Trekanten_(18.02,59.31)
Q106653320|SE0110180000004458|658080-162871|WA42021115|CCEFC6F7-31AB-4B31-9F7E-8ECEB3065035|Ormbergets bryggbad|Mälaren-Riddarfjärden|61000_Mälaren-Riddarfjärden_(18,59.32)
Q106653327|SE0110180000004021|658080-162871|WA51082544|04705845-0F29-4983-B580-9A4727AEB5DB|Tanto strandbad|Mälaren-Årstaviken|61000_Mälaren-Årstaviken_(18.05,59.31)
Q106653411|SE0110180000001834|658080-162871|WA11895268|C80AA3D2-174E-4764-9E1C-FECA2B6D8A03|Hässelby Allmänna Bad|Mälaren-Görväln|61000_Mälaren-Görväln_(17.72,59.42)
Q106663486|SE0110180000001870|656793-163709|WA27714985|1920DB0F-B256-45B8-871C-7F2B3EE83495|Sköndalsbadet|Drevviken|62000_Drevviken_(18.18,59.21)
Q106664002|SE0110180000004459|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Örnbergets badplats|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106664426|SE0110180000001836|658080-162871|WA63804254|7CAB11CB-BE83-465D-85A6-DF8C64AF2C00|Johannesdalsbadet|Mälaren-Rödstensfjärd|61000_Mälaren-Rödstensfjärden_(17.79,59.27)
Q106664498|SE0110180000001872|657450-162262|WA25215341|13F8E9AC-7611-4C64-8E10-C89EE8BE4549|Långsjöbadet strandbad|Långsjön|61000_Långsjön_(17.97,59.27)
Q106687167||658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|Sätra hundstrand|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106666176|SE0110180000004456|656793-163709|WA27714985|1920DB0F-B256-45B8-871C-7F2B3EE83495|Skrubba strandbad, Drevviken|Drevviken|62000_Drevviken_(18.18,59.21)
Q106708722|SE0110180000001841|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|badplats Maltesholmsbadet Ö, Mälaren|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106708723|SE0110180000001842|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|badplats Mälarhöjdsbadet V, Mälaren|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106708720|SE0110180000001838|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|badplats Kaananbadet Ö, Mälaren|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106708721|SE0110180000001839|658080-162871|WA11895268|C80AA3D2-174E-4764-9E1C-FECA2B6D8A03|badplats Lövstabadet, Mälaren|Mälaren-Görväln|61000_Mälaren-Görväln_(17.72,59.42)
Q106708726|SE0110180000001851|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|badplats Ängbybadet Ö, Mälaren|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106708724|SE0110180000001845|658080-162871|WA42021115|CCEFC6F7-31AB-4B31-9F7E-8ECEB3065035|badplats Smedsuddsbadet V, Mälaren|Mälaren-Riddarfjärden|61000_Mälaren-Riddarfjärden_(18,59.32)
Q106708725|SE0110180000001849|658080-162871|WA96064999|5F92B11D-8130-43AE-B8AF-848E76CF3765|badplats Sätrastrandsbadet N, Mälaren|Mälaren-Fiskarfjärden|61000_Mälaren-Fiskarfjärden_(17.86,59.29)
Q106708747|SE0110180000001867|657143-163427|WA64410428|FE9D987C-83CC-43B0-9434-EF3629792DBE|allmänna Flatenbadet|Flaten|62000_Flaten_(18.15,59.25)
Q106708748|SE0110180000001868|657143-163427|WA64410428|FE9D987C-83CC-43B0-9434-EF3629792DBE|badplats Flatenbadet, barnbadet|Flaten|62000_Flaten_(18.15,59.25)
Q106711879|SE0110180000004020|658080-162871|WA42470715|13EC4EEC-5B8B-45CB-8C79-764063C1AB37|badplats Johannelundsbadet (Minneberg), Mälaren|Mälaren-Ulvsundasjön|61000_Mälaren-Ulvsundasjön_(18,59.34)
Q49099081|SE0110180000004489|658080-162871|WA11895268|C80AA3D2-174E-4764-9E1C-FECA2B6D8A03|Hässelby strandbad|Mälaren-Görväln|61000_Mälaren-Görväln_(17.72,59.42)
Q56301739|SE0110126000004054|657041-163174|WA36084210|DA96855F-EF6B-46D7-BC5C-5B786E227169|Ågestabadet (naturistbad)|Magelungen|62000_Magelungen_(18.11,59.23)
Q106709034|SE0611760000002394|660344-141394|WA13855665|8D45FA32-D243-497C-BDE5-4DD95DEAC8D9|Badsta badplats|Mögsjön|108000_Mögsjön_(14.27,59.58)
Q106709035|SE0611760000002395|660344-141394|WA13855665|8D45FA32-D243-497C-BDE5-4DD95DEAC8D9|badplats Jordkullen|Mögsjön|108000_Mögsjön_(14.27,59.58)
Q106709033|SE0611760000002393|658790-142151|WA75528175|C9342C42-1DEC-4FFB-88D5-066E3204CB98|badplats Kyrksten, Alkvettern|Alkvettern|108000_Alkvettern_(14.38,59.38)
Q106709036|SE0611760000002397|660140-140887|WA86627219|AED36FDD-3985-4275-91E4-323CE3772E6C|badplats Lungsund|Stor-Lungen|108000_Stor-Lungen_(14.18,59.56)
Q106711620|SE0611760000003840|659232-141092|WA53890519|F0E6D4EB-DD12-4A62-B310-477449B2BD33|badplats Hytte|Hyttsjön|108000_Hyttsjön_(14.23,59.45)
Q106711133|SE0812421000003679|722188-156091|WA64663243|674B79A1-59DB-4178-8DEB-21FA04F6AC2A|badplats Storuman, Badsjön (badbryggan)|Storuman|28000_Strömsundsavan_(16.78,65.24)
Q106711137|SE0812421000003680|721733-156716|WA46465614|E4B12EE0-CFC6-4292-A6FE-631BA6B39D2A|badplats Stensele, Boxan|Stenselet|28000_Stenselet_(17.16,65.04)
Q106708766|SE0220486000001892|658080-162871|WA58220982|8551B25D-1462-4494-8529-E1EA6AC1C338|badplats Strängnäsfjärden, Husbybadet|Mälaren-Gisselfjärden|61000_Mälaren-Gisselfjärden_(16.96,59.43)
Q106708767|SE0220486000001894|658080-162871|WA58220982|8551B25D-1462-4494-8529-E1EA6AC1C338|badplats Strängnäsfjärden, Kungsbergsba|Mälaren-Gisselfjärden|61000_Mälaren-Gisselfjärden_(16.96,59.43)
Q106708770|SE0220486000001898|658080-162871|WA58220982|8551B25D-1462-4494-8529-E1EA6AC1C338|Visholmens strandbad|Mälaren-Gisselfjärden|61000_Mälaren-Gisselfjärden_(16.96,59.43)
Q106708771|SE0220486000001902|658080-162871|WA72858454|85CFF394-6C91-48B5-904F-C5FCAB72840A|badplats Ulvhällsfjärden, Löt strandbad|Mälaren-Tynnelsöfjärd|61000_Mälaren-Tynnelsöfjärden_(17.07,59.37)
Q106708768|SE0220486000001896|658080-162871|WA93226456|68318BF8-84D2-4B2B-8EA2-E3DB692B8D35|badplats Sörfjärden, Häradsbadet|Mälaren-Sörfjärden|61000_Mälaren-Sörfjärden_(16.83,59.4)
Q106708769|SE0220486000001897|658080-162871|WA93226456|68318BF8-84D2-4B2B-8EA2-E3DB692B8D35|badplats Sörfjärden, Helgarö kläpp|Mälaren-Sörfjärden|61000_Mälaren-Sörfjärden_(16.83,59.4)
Q106708774|SE0220486000001904|658080-162871|WA72858454|85CFF394-6C91-48B5-904F-C5FCAB72840A|badplats Oknöbadet|Mälaren-Tynnelsöfjärd|61000_Mälaren-Tynnelsöfjärden_(17.07,59.37)
Q106708775|SE0220486000001905|658080-162871|WA57068507|4B581169-FA0D-4983-BDF3-53D75D43A25D|Mariefreds strandbad|Mälaren-Marielundsfj.|61000_Mälaren-Marielundsfj._(17.23,59.25)
Q106708773|SE0220486000001903|658080-162871|WA58220982|8551B25D-1462-4494-8529-E1EA6AC1C338|Abborrbergets badplats|Mälaren-Gisselfjärden|61000_Mälaren-Gisselfjärden_(16.96,59.43)
Q106708778|SE0220486000001909|658080-162871|WA72858454|85CFF394-6C91-48B5-904F-C5FCAB72840A|badplats Stallarholmsfjärden, Östabadet|Mälaren-Tynnelsöfjärd|61000_Mälaren-Tynnelsöfjärden_(17.07,59.37)
Q106708776|SE0220486000001907|657300-156866|WA86039710|D1BB13B5-D668-4270-8DBC-9F68B645AE18|badplats Lännasjön, Merlännabadet|Lännasjön|61000_Lännasjön_(17,59.27)
Q106708777|SE0220486000001908|658080-162871|WA89970645|6BFC4826-D510-4CFC-B881-14617B827A4C|badplats Tunaviksbadet, privat|Mälaren-Prästfjärden|61000_Mälaren-Prästfjärden_(17.59,59.25)
Q106708780|SE0220486000001912|656855-157233|WA22614505|D51C044E-C530-4F4F-868A-78BF6E78E3E0|Sandviksbadet|Göksjön|61000_Göksjön_(17.08,59.23)
Q106708781|SE0220486000001913|656614-156319|WA16940762|CE8E60EA-336E-4863-8355-90A3BF9F581E|badplats Östra Magsjön, Porsuddebadet|Östra Magsjön|65000_Östra Magsjön_(16.94,59.21)
Q106712141|SE0220486000004554|657041-157465|WA60478074|563EE7FB-6E81-477F-8FB3-C74A76416B2D|badplats Visnaren, Forsabadet|Visnaren|61000_Visnaren_(17.11,59.24)
Q106711093|SE0A21486000003648|654865-123868|WA41199445|CB7E62A1-9244-49D9-9B3E-F3997C30703F|badplats Blåhällorna, Färingen|Nedre Färingen|111000_Nedre Färingen_(11.27,58.98)
Q106712310|SE0A21486000005862|654875-124785|WA81962125|3F17C156-7A91-4BBB-A680-B8CC1ED20767|badplats Flöghult|Flåghulttjärnet|111112_Flåghulttjärnet_(11.41,58.98)
Q106712309|SE0A21486000005861|654455-123369|WA52411679|FE8CCA25-15EC-466F-97AB-BF2E7D6822A4|badplats Tången|Strömsvattnet|111000_Strömsvattnet_(11.24,58.94)
Q106710675|SE0712281000003455|696116-154833|WA78611881|E9D9C3E2-9F23-4875-8EC6-0641E6C5D4B8|Brudsjöns badplats|Brudsjön|40000_Brudsjön_(16.75,62.76)
Q106710672|SE0712281000003453|693032-155932|WA67205948|859A3FDC-C474-4AA5-8DA4-C281D2C27311|Västra Lövsjöns badplats|Väster-Lövsjön|41000_Väster-Lövsjön_(16.96,62.47)
Q106710673|SE0712281000003454|694557-156590|WA42506375|CF9B6F49-76FF-422B-97A7-92C6B20B3692|Bjässjöns badplats|Bjässjön|40000_Bjässjön_(17.07,62.63)
Q106710678|SE0712281000003459|695192-153208|WA90032200|774BDD11-DE11-4858-A782-BF42AB41F19B|Sandnäsets badplats|Holmsjön|42000_Holmsjön_(16.52,62.68)
Q106710684|SE0712281000003461|691174-157065|WA74046953|13712C1C-8757-49A5-874C-C8D2C3ABCBFC|Lucksta badplats|Marmen|42000_Marmen_(17.08,62.31)
Q106710685|SE0712281000003462|690369-155050|WA66435133|1B789391-D203-457E-9F83-7A205500BB37|Norrhassels badplats|Hasselsjön|42000_Hasselsjön_(16.75,62.25)
Q106710690|SE0712281000003464|691357-156280|WA87743575|EA35CF81-C07A-4D06-B77B-5C355F535FFF|Rännö Matfors badplats|Öster-Rännöbodsjön|42000_Öster-Rännöbodsjön_(17,62.33)
Q106710694|SE0712281000003466|691354-157517|WA85954986|DA861D2D-3D8A-4E08-B992-1D94D5498037|Östtjärn badplats|Öst-Tjärnen|42000_Öst-Tjärnen_(17.26,62.33)
Q106710698|SE0712281000003468|691855-155480|WA39985563|AB6B6618-7206-4D63-91C7-F9547C9BE472|Rävelns badplats|Stödesjön|42000_Stödesjön_(16.7,62.39)
Q106710700|SE0712281000003469|691463-154400|WA37281772|559CDDC4-F51A-4162-9DA7-1F4AF08A09CC|Vigge badplats|Viggesjön|42000_Viggesjön_(16.67,62.32)
Q106710719|SE0712281000003477|691063-158251|WA34192475|C5BD2AD5-14FF-4BD6-AE51-A84B4F61BB9B|Dykets badplats|Döviksjön|42000_Döviksjön_(17.4,62.3)
Q106710721|SE0712281000003478|689767-157351|WA95531257|B11120CD-3E14-4FF7-ABF1-C3AB03DC7818|Stekpannan badplats|Hornsjön|42000_Hornsjön_(17.19,62.18)
Q106711949|SE0712281000004229|691928-157631|WA57372695|5FECEF52-5A30-4599-BC55-BD2EFAA53B4D|Sidsjöns badplats|Sidsjön|41000_Sidsjön_(17.28,62.37)
Q106709007|SE0611766000002361|664198-135102|WA25265458|813970E3-2882-4608-A753-5AAA3D474E96|badplats Fryken, Bjälverud|Övre Fryken|108000_Övre Fryken_(13.13,59.98)
Q106709010|SE0611766000002366|665087-135953|WA27303310|8922A37F-794A-417E-B4AB-B12D340966F6|badplats Norra Hällsjön|Hällsjön|108000_Hällsjön_(13.3,59.94)
Q106709011|SE0611766000002370|661264-136508|WA95455082|87D7F6AC-A9E8-4CD7-B0AC-8276D655E857|badplats Visten, Lilla Bonäs|Visten|108000_Visten_(13.34,59.66)
Q106709008|SE0611766000002364|661287-135928|WA52451708|ECF8D022-808E-4994-9960-378213FC5B2C|Malviken badplats|Mellan-Fryken|108000_Mellan-Fryken_(13.17,59.74)
Q106709009|SE0611766000002365|664198-135102|WA25265458|813970E3-2882-4608-A753-5AAA3D474E96|Lysvik strandbad|Övre Fryken|108000_Övre Fryken_(13.13,59.98)
Q106709014|SE0611766000002374|665013-133905|WA86674296|6ED16BFC-634C-45F9-854F-5C99BF949ED4|badplats Lillsjön, Uddheden|Udden|108000_Udden_(12.92,59.95)
Q106709015|SE0611766000002375|665680-133685|WA46146568|12EA89B4-71CC-4981-B5EE-254C91889944|badplats Grässjön, Hedås|Grässjön|108000_Grässjön_(12.89,60.01)
Q106709012|SE0611766000002372|662570-134858|WA17807201|B2442A34-03E2-4C3B-90B4-A0AB8F3150A7|Aplungens badplats, Hensgård|Aplungen|108000_Aplungen_(13.09,59.73)
Q106709013|SE0611766000002373|664244-134446|WA24091113|2067D624-D265-43EE-BB3B-7BD4AD59D754|badplats Lersjön, Södra Viken|Mellan Lersjön|108000_Mellan Lersjön_(13.02,59.87)
Q106709395|SE0611766000002848|662653-135927|WA54247001|D4B0E1FC-3FE4-4B76-A6FF-2A11435F1527|badplats Skacksjön|Skacksjön|108000_Skacksjön_(13.3,59.72)
Q106711453|SE0611766000003826|661287-135928|WA52451708|ECF8D022-808E-4994-9960-378213FC5B2C|badplats Fryken, Kolsnäsudden|Mellan-Fryken|108000_Mellan-Fryken_(13.17,59.74)
Q106711871|SE0611766000003999|663601-134397|WA53914489|6D998834-F9D5-47FE-8D03-EC4DB9D756DC|badplats Rottnen, Trötvik|Rottnen|108000_Rottnen_(12.96,59.87)
Q106711979|SE0611766000004293|661287-135928|WA52451708|ECF8D022-808E-4994-9960-378213FC5B2C|Sillegårdens badplats|Mellan-Fryken|108000_Mellan-Fryken_(13.17,59.74)
Q106709403|SE0251907000002867|663636-151645|WA19632799|17E90E14-98F6-42F3-BE6E-C95B9152711E|badplats Virsbobadet|Virsbosjön|61000_Virsbosjön_(16.06,59.86)
Q106709401|SE0251907000002865|662994-151936|WA79782144|CCFBB926-D910-4B99-A5DD-FFD0740682FC|badplats Brattheden, Ramnäs|Stora Nadden|61000_Stora Nadden_(16.16,59.8)
Q106709404|SE0251907000002869|661689-151477|WA23297051|ADCE00EB-2629-40EF-B75E-18543176B2C7|badplats Lisjöbadet, Sörsjön|Sörsjön|61000_Sörsjön_(16.07,59.68)
Q106709405|SE0251907000002871|662269-152286|WA90434620|B16C5086-0C5D-4DD9-A992-3A579ED678A5|badplats Magsjön, Campingbadet|Magsjön|61000_Magsjön_(16.21,59.73)
Q106708122|SE0A21465000001060|636887-132651|WA13404834|1A1D7226-C261-4423-AB9E-BC7819FF0A03|badplats Holsljunga, Holsjön|Holsjön|105000_Holsjön_(12.93,57.4)
Q106708123|SE0A21465000001061|638263-133057|WA67457153|E58D078C-5A13-4ED5-BCE8-86D76D039D4F|badplats Roasjö, Roasjön|Roasjön|105000_Roasjön_(12.98,57.54)
Q106708120|SE0A21465000001057|635858-132313|WA48452346|EBF243E5-A0C5-4B8B-9B79-C427635912B3|badplats Mjöbäck, Korrasjön|Korrasjön|103000_Korrasjön_(12.87,57.32)
Q106708121|SE0A21465000001058|635936-132488|WA20544708|654D11CA-2454-4B4B-86A8-EACA87ADE46E|badplats Överlida, Stora Hallången|Stora Hallången|103000_Stora Hallången_(12.9,57.34)
Q106708125|SE0A21465000001063|637198-133504|WA63325788|39BBD831-9942-4987-819C-3DF5EFE5AD4F|badplats Revesjö, Stora Kvarnsjön|Stora Kvarnsjön|103000_Stora Kvarnsjön_(13.05,57.44)
Q106708131|SE0A21465000001071|634991-133494|WA52749898|B08D4625-7AE3-4EA9-9525-67E5A648A129|badplats Kalv, Kalvsjön|Kalvsjön|103000_Kalvsjön_(13.07,57.21)
Q106708129|SE0A21465000001068|639140-134304|WA74455308|ED79945C-16B0-4A4A-AC4A-BBBE1F92EEFE|badplats Hillared, Hösjön|Hösjön|103000_Hösjön_(13.18,57.62)
Q106708135|SE0A21465000001076|635987-134222|WA11855696|5FD345E2-652D-4C9E-945E-014F3D6315CB|badplats Håcksvik, Skäremosjön|Skäremosjön|103000_Skäremosjön_(13.18,57.34)
Q106708132|SE0A21465000001073|635711-133058|WA71363867|D03D3165-0935-4B92-BAD0-A01EA9C0A958|badplats Östra Frölunda, Vitasjön|Vitasjön|103000_Vitasjön_(12.99,57.3)
Q106708133|SE0A21465000001074|638243-133911|WA69689654|C7A05188-F77F-4D0C-AAED-BD147F0D9CC6|badplats Svenljunga, Kolarpssjön|Kolarpasjön|103000_Kolarpasjön_(13.12,57.54)
Q106708136|SE0A21465000001078|637187-133949|WA33737398|075576DA-1BEC-4DBE-AEF6-69A7985817E1|badplats Örsås, Örsåssjön|Örsåssjön|103000_Örsåssjön_(13.13,57.44)
Q106710471|SE0611785000003410|656342-133456|WA99433502|3B76B65A-C618-4F7F-B193-3DB61F1B8D8D|Sandbackens badplats|Harefjorden|108000_Harefjorden_(12.85,59.2)
Q106710475|SE0611785000003412|647666-129906|WA75730676|81BDA5C6-8FA3-4EC1-AD03-A2DF73F80925|badplats Duse Camping|Vänern - Getebolsviken|108000_Vänern - Getebolsviken_(12.87,59.07)
Q106710473|SE0611785000003411|657475-131960|WA68185722|7C5EF54F-244A-4229-B72D-76883BCC0D03|Eldans badplats|Eldan|108000_Eldan_(12.62,59.23)
Q106710477|SE0611785000003413|647666-129906|WA75730676|81BDA5C6-8FA3-4EC1-AD03-A2DF73F80925|Duse udde klippbad|Vänern - Getebolsviken|108000_Vänern - Getebolsviken_(12.87,59.07)
Q106711011|SE0611785000003582|647666-129906|WA75730676|81BDA5C6-8FA3-4EC1-AD03-A2DF73F80925|Getebol|Vänern - Getebolsviken|108000_Vänern - Getebolsviken_(12.87,59.07)
Q106711015|SE0611785000003584|656727-131425|WA18420905|0BCFEE2A-5B94-43B6-9B56-D52BF7E8D916|badplats Mellan Svan, Strand|Mellan-Svan|108000_Mellan-Svan_(12.54,59.2)
Q106711013|SE0611785000003583|656612-132996|WA77685234|2DDD799A-E00C-4A87-9AEE-26A8445BC640|badplats Södra Ed|Sjönsjö|108000_Sjönsjö_(12.83,59.16)
Q106712306|SE0611785000005781|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|Gaperhults badplats|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106712305|SE0611785000005780|647666-129906|WA77080578|71BFB071-B63B-4D56-B551-20E6F06B7859|Strandbad Åkershus|Vänern - Värmlandssjö|108000_Vänern - Värmlandssjön_(13.57,59)
Q106712233|SE0611785000005134|658153-131979|WA88183261|B5E499CA-0D7F-4034-A25B-3291A7916C00|badplats Vildmarken|Finnsjön|108000_Finnsjön_(12.63,59.32)
